,loyalty_timestamp,location,price,loyaltynum,date,category
1317,01/18/2014,Guy's Gyros,27.4,L4424,2014-01-18,Food and Beverage
1318,01/18/2014,Katerina’s Café,22.74,L4424,2014-01-18,Food and Beverage
1319,01/18/2014,Katerina’s Café,37.21,L5259,2014-01-18,Food and Beverage
1320,01/18/2014,Ahaggo Museum,120.2,L3800,2014-01-18,Leisure and Tourism
1321,01/18/2014,Guy's Gyros,31.48,L3800,2014-01-18,Food and Beverage
1322,01/18/2014,Guy's Gyros,47.89,L5553,2014-01-18,Food and Beverage
1323,01/18/2014,Roberts and Sons,266.69,L5553,2014-01-18,Manufacturing and Construction
1324,01/18/2014,Albert's Fine Clothing,35.66,L3366,2014-01-18,Retail and Services
1325,01/18/2014,Hippokampos,27.21,L3366,2014-01-18,Leisure and Tourism
1326,01/18/2014,Ouzeri Elian,33.57,L3366,2014-01-18,Leisure and Tourism
1327,01/18/2014,Guy's Gyros,39.68,L2490,2014-01-18,Food and Beverage
1328,01/18/2014,Katerina’s Café,19.3,L2490,2014-01-18,Food and Beverage
1329,01/18/2014,Kronos Mart,87.66,L2490,2014-01-18,Retail and Services
1330,01/18/2014,Katerina’s Café,33.41,L2169,2014-01-18,Food and Beverage
1331,01/18/2014,Katerina’s Café,33.63,L8012,2014-01-18,Food and Beverage
1332,01/18/2014,Ahaggo Museum,55.55,L3288,2014-01-18,Leisure and Tourism
1333,01/18/2014,Hippokampos,49.21,L3288,2014-01-18,Leisure and Tourism
1334,01/18/2014,General Grocer,477.6,L9362,2014-01-18,Retail and Services
1335,01/18/2014,Katerina’s Café,76.1,L9362,2014-01-18,Food and Beverage
1336,01/18/2014,Ouzeri Elian,53.36,L9362,2014-01-18,Leisure and Tourism
1337,01/18/2014,General Grocer,108.49,L9363,2014-01-18,Retail and Services
1338,01/18/2014,Kalami Kafenion,53.36,L9363,2014-01-18,Food and Beverage
1339,01/18/2014,Chostus Hotel,600.0,L2459,2014-01-18,Leisure and Tourism
1340,01/18/2014,Katerina’s Café,14.22,L2459,2014-01-18,Food and Beverage
1341,01/18/2014,Abila Zacharo,111.93,L5224,2014-01-18,Leisure and Tourism
1342,01/18/2014,Albert's Fine Clothing,226.49,L5224,2014-01-18,Retail and Services
1343,01/18/2014,Shoppers' Delight,258.33,L5224,2014-01-18,Retail and Services
1344,01/18/2014,Abila Zacharo,21.29,L8566,2014-01-18,Leisure and Tourism
1345,01/18/2014,Katerina’s Café,19.31,L9254,2014-01-18,Food and Beverage
1346,01/18/2014,Frydos Autosupply n' More,120.67,L6886,2014-01-18,Manufacturing and Construction
1347,01/18/2014,Hippokampos,53.21,L6886,2014-01-18,Leisure and Tourism
1348,01/18/2014,Kalami Kafenion,38.91,L6886,2014-01-18,Food and Beverage
1349,01/19/2014,Hippokampos,78.96,L7783,2014-01-19,Leisure and Tourism
1350,01/19/2014,Hippokampos,101.25,L3191,2014-01-19,Leisure and Tourism
1351,01/19/2014,Desafio Golf Course,145.72,L4164,2014-01-19,Leisure and Tourism
1352,01/19/2014,Ouzeri Elian,67.98,L6267,2014-01-19,Leisure and Tourism
1353,01/19/2014,Guy's Gyros,20.94,L1485,2014-01-19,Food and Beverage
1354,01/19/2014,Albert's Fine Clothing,254.29,L5947,2014-01-19,Retail and Services
1355,01/19/2014,Katerina’s Café,34.03,L6119,2014-01-19,Food and Beverage
1356,01/19/2014,Hippokampos,11.56,L3014,2014-01-19,Leisure and Tourism
1357,01/19/2014,Desafio Golf Course,190.91,L2070,2014-01-19,Leisure and Tourism
1358,01/19/2014,Hippokampos,48.23,L2070,2014-01-19,Leisure and Tourism
1359,01/19/2014,Guy's Gyros,36.87,L6544,2014-01-19,Food and Beverage
1360,01/19/2014,Katerina’s Café,33.79,L4424,2014-01-19,Food and Beverage
1361,01/19/2014,Guy's Gyros,65.21,L3800,2014-01-19,Food and Beverage
1362,01/19/2014,Ouzeri Elian,45.32,L3800,2014-01-19,Leisure and Tourism
1363,01/19/2014,Katerina’s Café,38.9,L5553,2014-01-19,Food and Beverage
1364,01/19/2014,Gelatogalore,22.36,L3366,2014-01-19,Food and Beverage
1365,01/19/2014,General Grocer,70.22,L3366,2014-01-19,Retail and Services
1366,01/19/2014,Hippokampos,46.32,L3366,2014-01-19,Leisure and Tourism
1367,01/19/2014,Guy's Gyros,40.36,L8148,2014-01-19,Food and Beverage
1368,01/19/2014,Frydos Autosupply n' More,56.09,L2490,2014-01-19,Manufacturing and Construction
1369,01/19/2014,Guy's Gyros,58.35,L2490,2014-01-19,Food and Beverage
1370,01/19/2014,Ouzeri Elian,23.65,L2490,2014-01-19,Leisure and Tourism
1371,01/19/2014,Guy's Gyros,31.94,L2169,2014-01-19,Food and Beverage
1372,01/19/2014,Katerina’s Café,26.76,L2169,2014-01-19,Food and Beverage
1373,01/19/2014,Albert's Fine Clothing,274.66,L9637,2014-01-19,Retail and Services
1374,01/19/2014,Shoppers' Delight,30.39,L9637,2014-01-19,Retail and Services
1375,01/19/2014,Ahaggo Museum,26.91,L3288,2014-01-19,Leisure and Tourism
1376,01/19/2014,Guy's Gyros,23.21,L3288,2014-01-19,Food and Beverage
1377,01/19/2014,Frydos Autosupply n' More,98.04,L3259,2014-01-19,Manufacturing and Construction
1378,01/19/2014,Katerina’s Café,12.25,L9362,2014-01-19,Food and Beverage
1379,01/19/2014,Abila Zacharo,47.8,L9363,2014-01-19,Leisure and Tourism
1380,01/19/2014,Guy's Gyros,39.6,L9363,2014-01-19,Food and Beverage
1381,01/19/2014,Desafio Golf Course,148.22,L2459,2014-01-19,Leisure and Tourism
1382,01/19/2014,Guy's Gyros,25.79,L2459,2014-01-19,Food and Beverage
1383,01/19/2014,Desafio Golf Course,150.07,L5224,2014-01-19,Leisure and Tourism
1384,01/19/2014,Hippokampos,45.32,L5224,2014-01-19,Leisure and Tourism
1385,01/19/2014,Guy's Gyros,37.48,L7291,2014-01-19,Food and Beverage
1386,01/19/2014,Frydos Autosupply n' More,209.76,L8566,2014-01-19,Manufacturing and Construction
1387,01/19/2014,Katerina’s Café,70.22,L8566,2014-01-19,Food and Beverage
1388,01/19/2014,Guy's Gyros,18.08,L9254,2014-01-19,Food and Beverage
1389,01/19/2014,Katerina’s Café,35.01,L9254,2014-01-19,Food and Beverage
1390,01/19/2014,Desafio Golf Course,110.02,L6886,2014-01-19,Leisure and Tourism
1391,01/19/2014,Hippokampos,63.17,L6886,2014-01-19,Leisure and Tourism
